,Unnamed: 0,Name,Date,Content
1304,5658,福气满满小瑾呀_,2018年08月11日 21:12  来自 iPhone客户端,A医院 帝 最好 医院，有 全国最优秀 医生，同样有 最牛掰口腔科专家，夏可可  冲 这个宁愿等一周  来这 看牙“哇， 愧 久负盛名 大医院呀  人还真 多  ”夏可可瞬间垮脸，看 这人山人海 心底默默后悔 该折磨自己 ，拔个智齿而已，死党 家门口 口腔医院  一样弄 好好
1305,5693,风青风茛新,2018年08月11日 17:52  来自 微博 weibo.com,jfrt 今晚逃出工作 区域来到空气清新 公园 散步再来杯有态度 奶茶简直perfe t[噢耶]据 今晚 上演一场  脸 闹剧下班之后只想静静地得到休息放松
1306,5721,刷新小哥奥巴玛,2018年08月11日 15:52  来自 微博 weibo.com,去客户家， 楼下 遇到客户，手 拎 东西， 上前 帮他分担一点， 一看客户背后 湿透 ，还和 客气 上去一定 喝点冷饮降降温 结果一进门，空调开到 度，和冰窟窿一样   闲 住 ，  ，空调 能开太低，特别 从外面回来 最好  马上开 客户有点奇怪 ，为什么 ？听 一一 来
1307,5726,乌克兰信使,2018年08月11日 12:52  来自 微博 weibo.com,联合国使团讲述  乌克兰军人如何遭受酷刑联合国监督团确定    受伤和被俘 乌克兰军人 伊洛瓦伊斯克悲剧中遭到酷刑 虐待和杀害 事实 联 合国乌克兰人权事务监督团团长菲欧娜·弗雷泽表示 弗雷泽  “ 们收到消息，      ，三名乌克兰军人投降之后被杀 消息称，一
1308,5729,秋夜清月,2018年08月11日 11:09  来自 vivo手机,喜欢开空调，空气 好，但 每个  开 ， 无处可去
1309,5731,乾元真人6444559343,2018年08月11日 10:08  来自 360安全浏览器,人们大部分时间 室内度过 据有关部门监测，室内空气污染比室外更严重  一天时间分析，早晚尤甚；从超标幅度来看，平房污染最重，楼房次之， 最轻 室内空气污染 来源主 有六 （ ） 人 呼吸过程可使室内空气中氧含量减少，二氧化碳和水分含量增多 （ ） 人体皮肤 衣履 被褥及物
1310,5732,你是被拥抱的荒岛,2018年08月11日 09:54  来自 iPhone客户端,百合原来这么香     放 这么一朵，还没进门  能闻到，怪 得空气清新剂  茉莉味  百合味以及，拍 两张疑似中老 人最喜爱微信头像 皂片哈
1312,5735,AINIECHO,2018年08月10日 23:23  来自 HUAWEI P10,很多 没跟昆虫类 小动物打交道，比如螳螂，蚂蚱，蛐蛐，蝈蝈，等等 小时候它们 乐趣～   突然飞进来 螳螂， 场 男生先看到，他们 反应 急匆匆 蹦 跳 到 离螳螂 安全距离，嘴 还 惊慌失措 喊叫，很 害怕  第一反应知道 螳螂瞬间很开心，因为很久没见 ，第二反应  ，
1313,5736,我是甜姐希芸战略13783986577,2018年08月10日 21:39  来自 同步圈APP,🚀关于夏季护肤，甜姐提醒一定多做水疗，补水补油保持皮肤水油平衡很重 ‼️‼️‼️夏天，  空调简直  肌肤 抽水机，空调房中 空气湿度往往伴随温度 降低而下降，室内外温差 会加剧肌肤水分 流失，这意味 肌肤 保湿能力将经受巨大考.
1314,5737,globalculture,2018年08月10日 20:12  来自 iPad mini,洛克菲勒养生秘诀 长寿经洛克菲勒从穷小子变成巨富 过程，肯定有这样那样 计谋与冒险， 肯定经常会处于成功与挫折 恐惧与烦恼等高度紧张 环境下，因此，据 他到 岁时健康已大受损害 他严重失眠 消化 良 头发与睫毛 掉光  医生警告他 必须 健康与退休之间做一抉择 他选择 退休，把
1315,5739,加泰绿色生活馆,2018年08月10日 16:52  来自 搜狗高速浏览器,下午昏昏欲睡，一天 浊气充斥整个 ； 蕊风异味净化喷雾——如影随形 空气净化器，能快速吸附并消除异味，出差旅游携带更方便，国家检测机构认定可去除甲醛和苯，宠物和婴幼儿 可放心使用  L加泰绿色生活馆 秒拍视频
1316,5740,用户6577973139,2018年08月10日 16:39  来自 微博 weibo.com,每天踏进 ，先将窗户打开透气，再坐下来工作 这样 仅会心情好，让室内空气流通起来，  个健康 好习惯
1317,5741,廖科文,2018年08月10日 15:51  来自 iPhone客户端,们 新  双层隔热保温玻璃全密封 ，这 以前 那个食品加工厂留下 好东西， 们接手以后，决定保留这个全密封结构，使用美 管道式新风机 果麦挂墙式新风机各 台，给 供应经过过滤 新鲜空气 由于一些过来喝茶 朋友离开 香烟， 没法愉快 聊天 ，所以考虑 一下，还 给  办
1318,5742,江小琳沟通教练,2018年08月10日 15:00  来自 360安全浏览器,毒舌  幽默， 没教养总有一些自以为睿智 人， 分场合 分对象地肆意毒舌 可 稍微尺度没有把握好，他们 一句话， 会毁掉一场聚会 破坏一群人 心情，甚至毁掉 人 一生 做 幽默 人，而幽默绝非毒舌 前天  同事去拍婚纱照，昨天选片后顺便 把拷贝 一份回来 她一进办
1319,5747,希芸战略露露,2018年08月10日 13:58  来自 同步圈APP,夏季护肤第四步 多做水疗，补水补油保持皮肤水油平衡很重 ‼️‼️‼️夏天，  空调简直  肌肤 抽水机，空调房中 空气湿度往往伴随温度 降低而下降，室内外温差 会加剧肌肤水分 流失，这意味 肌肤 保湿能力将经受巨大考验 同时缺水 .
1320,5755,白衣咸饭,2018年08月10日 09:26  来自 微博 weibo.com,医生   公司装修停车场，时 时刷油漆，从六 开始耍，因为  没有窗户，所以  通过新风系统将外界空气导进 ，因为停车场   旁边，所以将油漆味 倒进 ，严重 时候六 初 休假 家两个星期，后来回去上班，进  未闻到味道，六 到现 期间施工方偶尔 会偷偷
1321,5757,爱乐活路星,2018年08月10日 08:42  来自 微博 weibo.com,回到两个 前搬离 老 后， 哈哈，太开心 ，呼吸到 自由 空气
1322,5769,再重逢的某某,2018年08月09日 23:49,「这 陪 入睡 第 个晚安故事」 一生 最低点 怎样 经历？文/转那时候  岁，知道 世界上最甜 东西  厨房 下午，偷偷从家  糖罐子 面挖 一大口吃下去，被爷爷逮到， 知道 挨打屁股  那时候  岁，正 贪玩  纪，放学踢足球一下撞碎 隔壁家 玻璃， 爸带
1323,5770,张薰之,2018年08月09日 22:37  来自 小米手机5,每天  度高溫 且空气 流通  工作，令  得已将最愛 中长卷髮剪短
1324,5779,馋妞一个,2018年08月09日 19:14  来自 iPhone客户端,聊到星座 们科长     用问，这丫头肯定 白羊座，同事问哪看出来 呢？ 们科长   她那一天天怼天怼地怼空气 ，来  整个  被扫平 ，除 白羊座没哪个星座能干出来这事  🙃
1325,5784,想不起来谁是谁,2018年08月09日 15:48  来自 小米6 拍人更美,派发零食然后打开一包空气  运气总 如此这  好 征兆距离 变瘦近一点对吧
1326,5789,QIEE222,2018年08月09日 14:17  来自 iPhone客户端,变 天  ，空气清新 许多， 知道 假象还 怎么地，总之应该 好 开始
1330,5802,小唸xue,2018年08月09日 09:04  来自 快充长续航魅蓝 Note5,主任  “ 现  困 ”   “睡 好，傻一天”主任  “ 现  开始困 ，醒太早 ”“主任 醒 正常，可  还 轻”  个人，空气中弥漫 乏力
1331,5809,暖通君明远,2018年08月08日 17:33  来自 坚果手机 Pro,宿迁，祝贺同益空气能入选 太原“煤改电”电采暖设备供应商 近 ，太原市经济和信息化委员会农村清洁供热煤改电领导小组 发布公告，公布 入围  太原市农村清洁供热“煤改电”电采暖设备供货及安装企业 名单，经专家委员会评审，同益空气
1332,5810,品学教育咨询,2018年08月08日 17:24  来自 微博 weibo.com,室内盆栽曼地亚南方红豆杉盆景 想生活过得去，房间总得放点绿 个性小盆栽，防辐射，吸甲醛，净化空气～易养易活，超多品种可选，家 ， ， 多放几盆
1333,5812,永远的爱4369_841,2018年08月08日 16:22  来自 360安全浏览器,常生活中怎样排毒养颜食物排毒平时少食用烧焦食物 用回锅油煎炸 食物 含有色素及防腐剂和添加剂 加工食物 已经发芽 食物等，可以多吃黄瓜 木耳 胡萝卜 海带 苦瓜 冬菇 绿豆等，多喝水促进排泄， 注意荤素搭配，适当补充一些维生素C 维生素E等抗氧化剂 运动排毒通过运动加速人体
1334,5813,PerAspeRayne_,2018年08月31日 22:56  来自 iPhone,上司，把维秘 香水当空气净化剂一顿猛喷，  从进门到 到厕所  一股迷人   恩  幽香？这 太奢侈 ，空气净化剂  这样用
1335,5816,穆家寨,2018年08月31日 22:00  来自 iPhone客户端,件装 | BAD AIR SPONGE 空气净化剂 给  新车新房换换空气，无异味更安心小考拉超火 空气净化剂，轻松应对新房新车，有效吸附空气中散发 各种污染物质和有毒气味 新搬   用担心啦~居家必备法宝 量贩装更超值哦 BAD AIR SPONGE 空气净化剂 给  新车新房换换空气，无异味更安心购买
1336,5818,香有主儿,2018年08月31日 20:59  来自 iPhone客户端,收工  百合开得正旺 下班前从  转移到前台茶几上透透风 因为周五下班 一般会把自己 门窗禁闭 空气 流畅 容易蔫   忙 闲滴过去  but下半 还 有点小忙 小木木这段时间晚上  跟妈妈睡大床，赶 赶 走 每晚到点拿 🍼抱 猴子  睡觉觉  迫使老娘每天早上起床蹑手蹑脚 生怕把
1337,5819,圣光与你同在518,2018年08月31日 18:29  来自 iPhone客户端,"终于降温 ，从 出来，突然觉得有点冷，地上到处 散落 秋叶，空气 混 雨后 泥土清香 这""秋老虎""肆掠 几 ，一场大雨 灭 威风 爽爽 秋天快来吧   去运动 革命工作身体 本钱呀"
1338,5820,Asm0809,2018年08月31日 18:21  来自 不是iPhone 7,单位   空气 实  服 一进  脸上 超级痒 痒到生活 能自理下班到家第一件事  洗澡搓脸敷面膜  罢工啦   脸 快毁
1339,5823,风中伊人5950,2018年08月31日 16:01  来自 柔光自拍vivo X7Plus,精打细算过 子  法大概只用 家 ， 单位 没人 意精打细算 事   论冷热，各个  空调 肆意 开 ，用打开窗户来调节温度及空气新鲜度  自家，有多少人会这样？刚刚去食堂，打开门，上班时间，偌大 食堂自然空无一人 但空调却 高速运转 ，体感已嫌冷 ，显然午饭以后空调 没
1340,5826,晶晶smile502,2018年08月31日 15:32  来自 iPhone客户端,忙中偷闲，迈步出 ，呼吸下这雨后 新鲜空气
1341,5827,乡非娘娘变成蝴蝶飞走了,2018年08月31日 15:23  来自 微博轻享版,们 哈刚刚领导 文件夹 突然一只蟑大哥，她一声尖叫， 们  小姐姐全部响应号召一起嗞儿哇嗞儿哇尖叫，只有唯一 男同志冷静地捏起文件夹duangduang把蟑大哥捶死然后用纸巾捏出去  尖叫声太高引得隔壁 全 过来围观（看戏）  充满 快活 空气
1342,5828,Freakloverrr,2018年08月31日 15:03  来自 iPhone,和二手烟 共戴天，从 溜出来，卫生间 空气  觉得清新
1344,5830,用户6131697564,2018年08月31日 13:13  来自 三星GALAXY A,“许多美国人看 惯英国人“ 紧 慢” 做事方式 吃一顿饭 花那么长时间，下午茶时分还 稍作休息，然而这种悠闲 方式更有益于健康 成功和长寿  几乎看 到有哪个英国人 慌慌张张 ，通常   可能让他加快节奏 但他们一天 工作量并 会比风风火火 美国人少多少，因为他们做事 效率高 摩
1345,5831,甜辣Q酱,2018年08月31日 12:43  来自 iPhone客户端,趁  吃辣 同事  ，终于鼓起勇气叫 一次螺蛳粉外卖，四个人窝 小 吃完 ，那个味道搬 一台空气净化器放  面吸估计 最后一次点
1346,5832,ingrideagle,2018年08月31日 12:16  来自 继承王位的iPhone X,刚拆 包开水家买 榴莲饼，馅料  %以上 榴莲，榴莲味还 挺重  可  太甜，只敢上午配浓茶吃，打算晚上加大训练强度多做一组无氧   ， 茶水间贴 告示 准吃气味大 食物，偷偷躲  开空气净化器吃这个，很 州官放火温和派   柬埔寨·金边
1347,5836,轻轻薄荷草,2018年08月31日 11:22  来自 同步圈APP,☁️TST空气净化项链功效 ⃣️ 有同事吸烟，开会聚会有人抽烟，   很讨厌  用怕， 们有随身携带 森林小氧吧 身上完全 会有异味
1348,5841,沙坪夏,2018年08月31日 10:28  来自 同步圈APP,💠😇乳娃娃冒个泡，🕙仙女们净化器 随身携带哦 超长 h待机 轻巧便携，给 放心好空气 PS [发怒]讨厌   抽烟🚬 🙋并私 ，🈵️ 个有机会抽取净化器一枚[机智]
1351,5847,青岛市胶州中心医院V,2018年08月31日 09:09  来自 微博 weibo.com,睡眠呼吸暂停有风险，夜晚需警惕 关于睡眠呼吸暂停 最早描述 追溯到古希腊神话中有关巴克利斯 记载 他生于公元前  ， 宙斯 儿子 主管酿酒 神 生来 奇胖无比，以致于会客时必须 面前放置 大箱子，遮住身体 其他部位，只露出头脸来与人交谈，吃饭时只能通过人工 方法，将饮食
1352,5852,张庭TST活酵母--娜Baby,2018年08月31日 04:34  来自 iPhone客户端,㊙️来个二手烟 净化，够 够直观？ 们时刻  呼吸  可以 做任何事但  能 呼吸 ❤️TST空气净化器，像项链一样好看 有效净化一立方米 空气  再  担心二手烟 ，商场再  担心空气 好 ，公共场所再  用担心致病菌多   L张庭TST活酵母--娜Baby 秒拍视频
1353,5853,铃梦易雪,2018年08月31日 02:44  来自 HUAWEI P20,死亡女孩之死亡降临（一）“这怎么可能，好端端 人怎么会突然死去呢？” 刘媛激动  道 “ 诅咒， 这个学校 隐藏  鲜为人知 诅咒，没有人知道这件事，即使知道 没有人知道诅咒究竟 哪  ”王进对刘媛 道 他 刘媛 班主任，管理 班 刘媛听到这句话后，这个人
1354,5854,左吉喆,2018年08月30日 23:14  来自 iPhone客户端,休假三个 ，腿 修理好 ，身心舒畅， 好好成熟 干点正事 爱生活，呼吸 空气像充满 氧离子，行走 步伐像壁虎漫步， 号楼  像自己 战场 打好三 三大攻坚战 健康，工作，照顾娃
