,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Name,Date,Content,Env_prlbm,Sent_lvl
317,1578,1578,1696,7169,锐小锐爱篮球,2018年10月12日 10:47  来自 iPhone客户端,旁边 改造会议室，空气中充斥 粉尘和油漆味，头晕～ 宜昌·伍家乡,1,-1
318,1580,1580,1698,7173,Queenie__Chen,2018年10月12日 09:51  来自 HUAWEI nova手机,空气流通 好～想买个吸氧气放 身边 上海·张江,1,1
319,1591,1591,1710,7222,PP别哭,2018年10月11日 15:06  来自 搜狗高速浏览器,下午  坐得脸热烘烘   们 西向和南向 通透 玻璃幕墙，完全  温室，拉上什么帘子  顶用，总之  好温暖，暖得 顶 发烫 脸想起 遥远  下午   秋高气爽 天气，天净净 没有云， 妈好像 单位有什么学习活动于  交由爸爸来带，没什么乐子可找， 爸把 扔到他单,1,-1
320,1595,1595,1714,7234,zllllily,2018年10月11日 13:00  来自 iPhone客户端,秋季     求开空调 人突然 变少 鼻音 人多  开始贪恋室外空气 吸一口凉气比冰饮能够续命,1,-1
321,1598,1598,1717,7244,流浪蛙GF,2018年10月11日 07:33  来自 iPhone客户端,冷空气，天文台报 - 度，  够  度 空调冷,1,-1
322,1602,1602,1721,7260,我就是真懒呀,2018年10月31日 22:14  来自 HUAWEI P20,弥漫 楼上装修 油漆味出门 空气中又弥漫 大火塑料味空气质量 知道 多久才能缓回来 秋干物燥，小心火烛,1,-1
323,1608,1608,1727,7279,魔法柚子6,2018年10月31日 16:02  来自 iPhone客户端,搬 新 ～ 味道还没散干净  绿植 炭包 口罩😷 空气净化器 养生壶 冰糖雪梨汤统统上场 顽强 求生欲,1,-1
324,1609,1609,1728,7283,你快乐与我无关,2018年10月31日 15:10  来自 荣耀Note10 大屏旗舰,出来跑腿儿，好久没有呼吸新鲜空气 ，天天呆 ，感觉  发霉 ，只有 遇到身体 适，心情还 很美丽 ，更重   ，逃 一顿领导批评 北京,1,-1
325,1613,1613,1732,7314,西南科技大学计科分团委办公室,2018年10月31日 11:06  来自 荣耀9i 千元潮美旗舰,晴朗 天，美丽 云，空气清新 校园，正  适合运动 一天,1,1
326,1614,1614,1733,7318,不再回眸怀中殇,2018年10月31日 10:21  来自 iPhone客户端,一鼻子 雾霾味，呼吸 畅居然引起胃抽筋恶心，站 卫生间漱口 时候，缓过气来 第一反应竟然 卫生间 空气比外面   好得多，这 逼   躲 卫生间 节奏吗？,1,-1
327,1623,1623,1742,7354,懒总的菜园,2018年10月30日 22:54  来自 HUAWEI nova 3e,跟  前辈去对口学校援教， 算出 趟小差，县 空气清新，环境怡人，校园开阔，学生纯朴 曾经 本部老领导全程陪同，热情款待，家醅沁脾，土菜开胃，辛苦  程竟  觉疲惫 课堂上前辈们倾情演绎，课堂下评教百家争鸣，承蒙前辈信任参与评课，一句“ 真厉害，   实习老师   信”心中已,1,1
328,1642,1642,1762,7394,俺家后面是麦田,2018年10月30日 14:53  来自 微博 weibo.com,领导拿 台空气加湿器 于 白雾飘飘,1,-1
329,1645,1645,1765,7401,Linhoom,2018年10月30日 11:20  来自 iPhone客户端,自从 来 个巴铁，古龙水味 一直弥散 空气中,1,-1
330,1649,1649,1769,7410,K-ing乐,2018年10月30日 09:52  来自 iPhone 7,🍁 人多 需 新鲜空气～,1,-1
331,1660,1660,1781,7444,六圆的土,2018年10月29日 18:59  来自 iPhone客户端,冬天  空气简直令人窒息,1,-1
332,1661,1661,1782,7445,淼瑞8,2018年10月29日 18:56  来自 iPhone 7 Plus,刚刚还 兴致勃勃 跟客户聊天， 广播传来微弱 警报声，以为哪个 手机，没理继续聊 一分钟过后，喇叭突然上升 分贝 现  火警警报，请 工作人员安排下balabala.整个 表示 空气  颤抖，吓得 脑补 好多画面[发抖]  想好 等下把毯子打湿，从 楼滚下去 收拾东西  利索,1,-1
333,1663,1663,1784,7451,Eileen--吃货,2018年10月29日 15:38  来自 微博 weibo.com,家   均可使用 小型加湿器净化空气O 链接,1,1
334,1664,1664,1785,7454,郭梦婷259695,2018年10月29日 15:04  来自 引力资讯,这款客厅室内绿植净化空气吸甲醛 植物书房盆栽，清新空气， 用安装空气净化器加湿器等小家电 饿能让 呼吸新鲜空气 常春藤 最理想 室内外垂直绿化品种，强力吸甲醛 能分解两种有害物质，即存 于地毯，绝缘材料 胶合板中 甲醛和隐匿于壁纸中对肾脏有害 二甲苯 它能.,1,1
335,1670,1670,1792,7478,tanya妍妍,2018年10月29日 09:44  来自 微博 weibo.com,那个迷恋上网红小哥哥 妹妹，买 两瓶限量 自制香水，好甜蜜地送  一瓶，于   空气中喷 喷，然后作为 直男女，被关  没有窗户   ， 现 很想有 氧气面罩,1,-1
336,1671,1671,1793,7481,baroquegarden,2018年10月29日 09:26  来自 HUAWEI nova 3e,曾经一腔热血 现   空气让 感到窒息,1,-1
337,1675,1675,1797,7487,渠县检察,2018年10月29日 08:20  来自 微博 weibo.com,针对一些中小学新建校舍室内甲醛超标，致使学生头晕 流鼻血等情况 国务院教育督导委员会 下发通知， 求开展室内空气质量排查 检测工作，排查情况向学生家长和社会公示,1,-1
338,1678,1678,1800,7510,2025MissG,2018年10月28日 16:45  来自 微博视频号,❇️二手烟 净化，够 够直观？ 们时刻  呼吸  可以 做任何事但  能 呼吸  TST空气净化器，像项链一样好看 有效净化一立方米 空气  再  担心二手烟 ，商场再  担心空气 好 ，公共场所再  用担心致病菌多   合肥·合肥站 LTST招商部小管  视频,1,1
339,1684,1684,1806,7528,中国质量新闻网,2018年10月28日 10:05  来自 360安全浏览器,从国务院教育督导委员会  解到，针对一些地方发生 中小学新建校舍室内甲醛超标，学生出现头晕 流鼻血等 良反应 情况，国务院教育督导委员会  前下发通知， 求各地开展中小学新建校舍室内空气质量（甲醛）排查 检测工作  O国务院教育督导委员会  求排查中小学新建校舍室内甲醛隐患,1,-1
340,1687,1687,1809,7542,C3次方,2018年10月27日 20:03  来自 iPhone客户端,领导最近几个 成功戒 几十  烟，现   空气中弥漫 残留 烟味 觉得 对劲 舒服，禁止 抽烟 想想他没戒烟之前可 从上班到下班抽完一根又一根，此一时彼一时,1,-1
341,1689,1689,1811,7546,小谢肥肥哒,2018年10月27日 19:15  来自 iPhone客户端,有小姐姐  空气  甜  平湖·钟埭街区,1,1
342,1693,1693,1815,7555,最好的能量_724,2018年10月27日 17:16  来自 手机淘宝,精品绿萝花家庭 内吸甲醛净化空气水养培植物吊兰懒人小盆栽 O 链接,1,1
343,1700,1700,1822,7579,重庆检察,2018年10月27日 09:35  来自 小米8周年旗舰手机,针对一些中小学新建校舍室内存 甲醛超标，学生出现头晕 流鼻血等 良反应 情况，国务院教育督导委员会  前下发通知， 求各地开展中小学新建校舍室内空气质量排查 检测工作 有关排查情况 向学生家长和社会进行公示,1,-1
344,1705,1705,1827,7597,看开看去,2018年11月15日 18:06  来自 iPhone客户端,闷闷 ，需 新鲜空气,1,-1
345,1706,1706,1828,7598,廖心心还是图神婆,2018年11月15日 18:02  来自 兔八哥的iPhone客户端,既昨天 甲醛超标  行政又 加空气进化器又 发小包 又 洒柚子皮  然后柚子还全部分给大家吃,1,-1
346,1708,1708,1830,7605,常家小帅,2018年11月15日 16:56  来自 iPhone客户端,上上班突然 发起 萝卜 无法想象一会空气中弥漫 气味,1,-1
347,1714,1714,1836,7614,Miss小宝-,2018年11月15日 13:45  来自 iPhone客户端,常烤一大盘地瓜  把话放 这谁 别想瘦空气 弥漫 饲料 味道,1,-1
348,1715,1715,1837,7619,泳_潔潔,2018年11月15日 11:58  来自 iPhone客户端,一上午 停 喷嚏鼻涕，  空气究竟 有多差，那一台空调有多脏,1,-1
349,1716,1716,1838,7620,Miss_Betsey,2018年11月15日 11:46  来自 iPhone 7 Plus,单位最近 接受检查，刚才挨个 过来通知，太可怕 ，现 整个过道 感觉空气 凝固,1,-1
350,1717,1717,1839,7627,MY的随手记录,2018年11月15日 10:17  来自 iPhone客户端,家  空气与  空气刚刚痊愈 鼻炎患者又感到 适已经 被折磨疯 感觉自己需  呼吸面罩,1,-1
351,1718,1718,1840,7628,赶快走起巴扎嘿,2018年11月15日 10:10  来自 Mac客户端,现 北京 空气糟到   戴口罩,1,-1
352,1721,1721,1843,7642,是蝌蚪呀,2018年11月15日 08:35  来自 iPhone客户端,烟雾弥漫窗户外头  + 空气污染请问 选择怎么死,1,-1
353,1723,1723,1845,7647,brookxi,2018年11月14日 23:19  来自 iPhone 6s,发神经剪 个空气刘海，结果第二天  闷热   ， ex el表格 海洋中用笔套把刘海给别 上去果然上班   适合装嫩光脑门，好散热,1,-1
354,1724,1724,1846,7648,空_99608,2018年11月14日 23:05  来自 iPhone 6 Plus,又  雨天，空气中夹杂 初冬 味道    第六次 ？  暖风，,1,1
355,1726,1726,1848,7652,草莓软糖豆豆,2018年11月14日 21:40  来自 前后2000万 OPPO R11s,碎碎念 一期走近科学单位最近这一 来总会无缘无故跳闸   们西侧  插排电工来 两回 没查出问题空气开关换  没用铛今早终于知道 原因 们主任 桌边有两盆花 桌下有个插排他每次浇花  注意水有时候会溢出来滴到插排 有时候水少插排一短,1,-1
356,1728,1728,1850,7663,赵萬牛,2018年11月14日 17:50  来自 360安全浏览器,空间改变  们 工作方式 BDO立信会计师事务所中海国际中心 总部设计欣赏BDO A  ounting Firm China Shipping International Center Offi e Building Headquarters设计 上海申远建筑设计有限公司设计师 赵萬牛地址 中国 北京（中海国际中心A座）面积  平方米时间     施工,1,1
357,1732,1732,1854,7671,crazysoong,2018年11月14日 15:57,回家给猫开 空气净化器，自己戴 口罩回到内甲醛外雾霾   组织一点微 足道 自救,1,-1
358,1733,1733,1855,7672,ViVi_girls,2018年11月14日 15:55  来自 微博 weibo.com,好矛盾     小米 空气净化器以三千转 速度 那轰鸣~轰 脑仁疼   知道这个净化器对屋  净化起多大 效果 到底   关   看别人发 云南 照片感觉 吸氧哈~,1,-1
359,1740,1740,1862,7686,laiyuxin,2018年11月14日 12:59  来自 小米MIX2S 全面屏,敢问有没有人  一上午一直开  窗户 还号称通风透气 还 开空气净化器   们这 有   能 能别这么无知,1,-1
360,1742,1742,1864,7695,张家的小小姐-张小花,2018年11月14日 10:58  来自 iPhone客户端,北京雾霾，空气充满 各种味道，很刺鼻，连   这样 味道  . @ .,1,-1
361,1754,1754,1877,7726,Miss-王菇凉,2018年11月13日 22:27  来自 vivo AI智慧拍照X21,加湿器usb迷 家用静音卧室空气孕妇婴儿小型脸部女香薰学生宿舍车载喷雾便携式可爱精油 礼物桌面补水 (¥ . ) O 链接,1,1
362,1755,1755,1878,7727,浅浅地诺,2018年11月13日 22:24  来自 坚果 Pro 2 特别版,空气质量越  好，越 忍 住想深呼吸,1,1
363,1759,1759,1882,7740,红包分享大师,2018年11月13日 19:27  来自 微博 weibo.com,常春藤吊兰植物盆栽 . 净化空气吸甲醛 内绿植,1,1
364,1764,1764,1887,7749,通州反邪教,2018年11月13日 18:08  来自 微博 weibo.com,北京市    早 时启动空气重污染黄色预警经中国环境监测总站会商京津冀及周边地区环境监测中心，受 利气象条件影响，    至  ，京津冀地区将出现区域污染过程 受局地污染积累及周边区域污染传输共同影响，北京市将发生一次中重度污染过程，预计污染峰值发生   夜间至  夜间   白天,1,-1
365,1767,1767,1890,7760,Ms徐_装学霸,2018年11月13日 16:39  来自 iPhone客户端,跟二手烟  相比，门外洗手间 空气清新多,1,-1
366,1768,1768,1891,7762,我叫田小美,2018年11月13日 16:30  来自 iPhone客户端,一到下午上班，看 一点之后还 很好意思 睡觉和打呼噜 大家 有种灵魂出窍 赶脚  然后，到 四五点钟，从外面进到  面空气 好臭  嗯嗯，  想做个很热爱工作 人,1,-1
367,1769,1769,1892,7769,swallow32065,2018年11月13日 15:31  来自 微博搜索,公共场所  等 空调应该针对烟味多想点办法，真 很讨厌衣服上沾到，嗓子  舒服，还影响健康,1,-1
368,1770,1770,1893,7770,呆瓜是机灵小不懂,2018年11月13日 15:25  来自 Samsung Galaxy S8,冬天，真  适合坐 一群北方人   工作 他们对室内温度 追求，可以直接跳过对新鲜流通空气 需,1,-1
369,1772,1772,1895,7774,小七-LiGuangqian,2018年11月13日 14:43  来自 坚果手机 Pro 2S,戴上以后 感觉到 空气太差 ，还摘 摘,1,-1
370,1773,1773,1896,7776,其实也很累,2018年11月13日 14:17  来自 微博 weibo.com,冬天开窗通风  % 家庭及 族 没有定时开窗通风 习惯 据 解， % 家居或  存 开窗通风 足 情况 大家习惯紧闭门窗，一来 因为城市灰尘多，噪音大，关窗能换来 洁净安宁 室内环境，二来则 开冷气或暖气 需  殊 知，温暖 光照差 空气 流通 房间 细菌 病毒生,1,-1
371,1776,1776,1899,7788,嗯我就是一颗大头,2018年11月13日 12:02  来自 微博搜索,作为 海南人，岛上唯一 冷空气   空调,1,1
372,1780,1780,1904,7810,大海湾周烧肉,2018年11月13日 09:21  来自 iPhone客户端,双十一一过   空气中 开始弥漫 泥土 芳香 挺好挺好,1,1
373,1782,1782,1907,7824,SszEihpos,2018年11月13日 06:30  来自 iPhone客户端,每天坐 空调开到 度   令 感到置身于一只十 没有清洗 烤炉 ，空气质量令 作呕🤮,1,-1
374,1786,1786,1911,7834,咪ABC,2018年11月12日 21:47  来自 360安全浏览器,空气 好， 坐 全 “病人”， 开窗户， 开门，暖气有点儿，但架 住空气 流通 ，弄得 脑袋疼,1,-1
375,1788,1788,1913,7838,什么什么第一商店日本购,2018年11月12日 20:27  来自 iPhone 8 Plus,🇯🇵大幸药品  leverin空气净化器 插电， 本专利，实物图放 家中，  非常小巧,1,1
376,1790,1790,1915,7842,为什么蘑菇不会开花,2018年11月12日 18:09  来自 iPhone客户端,每天戴 防毒口罩上班 大概 只有 们公司 吧，刚刚装修好  来 ， 雾蒙蒙还伴 各种奇怪 刺激性 味道，才进公司十分钟眼睛酸呼吸困难，最恶心  领导 一点异味 没有，还有两台空气净化器， 想 ，能 能投诉， 还 轻， 想被毒死,1,-1
377,1792,1792,1917,7846,施兰528,2018年11月12日 15:26  来自 柔光自拍vivo X7,上午一到 ， 把加湿器打开,1,1
378,1793,1793,1918,7847,i认蒸你就熟了,2018年11月12日 15:08  来自 vivo X20全面屏手机,最怕空气突然安静最怕领导突然 关心因为一定没好事怎么看  算大  打扫起来辣么累,1,-1
379,1795,1795,1920,7851,呼吸泥,2018年11月12日 14:14  来自 搜狗高速浏览器,自然界空气中存 正离子和负离子，封闭 空调房等正离子浓度过高  市环境会使人产生头痛 头晕 恶心 呕吐 呼吸困难等症状，而 原始森林 黄金海岸等负离子浓度高 地方，人则会感觉神清气爽 全身舒畅 生态负离子 人工生成 等同于自然界负离子 ，具有超高生物活性 负氧离子，具有广谱高效,1,-1
380,1802,1802,1927,7865,香色特浓,2018年11月12日 09:03  来自 iPhone客户端,外墙修理    空气差到爆 公司  给配个空气净化器 全靠肺来净化 tnnd 一上班  开始肺疼 怎么没人来给 测一下pm .   戴防毒面具 吗,1,-1
381,1813,1813,1938,7903,淋4383,2018年11月11日 10:54  来自 微博 weibo.com,去车间咳掉半条命，一回   咳，除 感冒咳嗽感觉空气 好 咳个 停，钱没 人还受罪，天天坐 睡觉还咳醒，屁股 大一圈,1,-1
